1029562;112928
1029562;93
1029562;29019
1029562;15866
1029562;12590
1029562;2111
1029562;4083
1029562;18009
1029562;106676
1029562;4898
1029562;17037
1029562;87112
1029562;1760
1029562;9473
1029562;8586
1029562;30992
1029562;2878
1029562;213
1029562;27
1029562;23789
1029562;811
1029562;7826
1029562;31539
1029562;12155
1029562;18
1029562;5476
1029562;11415
1029562;3727
1029562;6375
1029562;211132
1029562;9952
1029562;2567
1029562;869
1029562;2984
1029562;1690
1029562;499
1029562;33614
1029562;36328
1029562;351
1029562;17269
1029562;17245
1029562;38807
1029562;26209
1029562;924
1029562;15608
1029562;6673
1029562;2585
1029562;17676
1029562;549
1029562;2990
1029562;2942
1029562;3136
1029562;295
1029562;1522
1029562;11224
1029562;53947
1029562;3008
1029562;66404
1029562;14783
1029562;8389
1029562;5833
1029562;2959
1029562;18108
1029562;1774
1029562;84261
1029562;17285
1029562;3560
1029562;124613
1029562;85
1029562;17054
1029562;15314
1029562;701059
1029562;30531
1029562;53406
1029562;129669
1029562;4370
1029562;22799
1029562;4672
1029562;33525
1029562;4912
1029562;312
1029562;30243
1029562;1873
1029562;27770
1029562;2940
1029562;32793
1029562;2913
1029562;2923
1029562;4117
1029562;5884
1029562;8978
1029562;4219
1029562;4218
1029562;10704
1029562;2556
1029562;4596
1029562;4538
1029562;10113
1029562;34542
1029562;11105
1029562;4684
1029562;1649
1029562;4475
1029562;4134
1029562;19317
1029562;2563
1029562;16421
1029562;7696
1029562;16104
1029562;84
1029562;6500
1029562;16272
1029562;3149
1029562;56541
1029562;4578
1029562;49901
1029562;4168
1029562;33095
1029562;3740
1029562;39784
1029562;4637
1029562;1338
1029562;23185
1029562;85269
1029562;4222
1029562;17316
1029562;10289
1029562;33722
1029562;21156
1029562;844
1029562;9638
1029562;3003
1029562;13645
1029562;3973
1029562;19272
1029562;705
1029562;19698
1029562;21131
1029562;273
1029562;4979
1029562;2927
1029562;329
1029562;840
1029562;115552
1029562;709
1029562;4720
1029562;15483
1029562;63271
1029562;23182
1029562;2584
1029562;6111
1029562;4692
1029562;5681
1029562;3085
1029562;5031
1029562;4349
1029562;27768
1029562;7488
1029562;12150
1029562;27984
1029562;4206
1029562;1900
1029562;7
1029562;1706
1029562;40239
1029562;4626
1029562;11759
1029562;45995
1029562;47143
1029562;16681
1029562;2874
1029562;87149
1029562;3601
1029562;19268
1029562;141
1029562;6238
1029562;5571
1029562;19745
1029562;17378
1029562;4779
1029562;2852
1029562;3028
1029562;11519
1029562;423
1029562;36412
1029562;10158
1029562;8889
1029562;23587
1029562;2716
1029562;4227
1029562;3311
1029562;9986
1029562;4588
1029562;14850
1029562;240
1029562;22067
1029562;3072
1029562;10793
1029562;6278
1029562;2608
1029562;10202
1029562;2439
1029562;7492
1029562;15520
1029562;360
1029562;4090
1029562;75147
1029562;10214
1029562;17592
1029562;3006
1029562;2908
1029562;6104
1029562;8592
1029562;24660
1029562;5842
1029562;11833
1029562;7182
1029562;17790
1029562;1700
1029562;39709
1029562;2053
1029562;3975
1029562;540944
1029562;5860
1029562;434435
1029562;11810
1029562;75
1029562;17493
1029562;43491
1029562;45715
1029562;266
1029562;11518
1029562;20042
1029562;19538
1029562;6442
1029562;3544
1029562;16295
1029562;4839
1029562;6443
1029562;27956
1029562;3118
1029562;15361
1029562;18916
1029562;84752
1029562;33590
1029562;8882
1029562;6197
1029562;5552
1029562;49444
1029562;1517
1029562;304
1029562;2757
1029562;41520
1029562;11690
1029562;15711
1029562;2767
1029562;3653
1029562;5718
1029562;7833
1029562;16740
1029562;8957
1029562;5810
1029562;10121
1029562;23879
1029562;9497
1029562;7163
1029562;10857
1029562;2637
1029562;18354
1029562;2526
1029562;6135
1029562;404
1029562;28068
1029562;167
1029562;5434
1029562;365
1029562;15886
1029562;9633
1029562;9672
1029562;131
1029562;2609
1029562;28210
1029562;29
1029562;4619
1029562;467
1029562;289
1029562;35449
1029562;2836
1029562;2992
1029562;4035
1029562;86
1029562;2758
1029562;125421
1029562;24462
1029562;2782
1029562;6031
1029562;537
1029562;17462
1029562;30972
1029562;84327
1029562;15639
1029562;21160
1029562;46413
1029562;1770
1029562;3007
1029562;6263
1029562;15716
1029562;2884
1029562;47155
1029562;43129
1029562;16586
1029562;530
1029562;6865
1029562;2673
1029562;15995
1029562;475273
1029562;18946
1029562;54656
1029562;7463
1029562;4845
1029562;4771
1029562;4232
1029562;19909
1029562;16331
1029562;5630
1029562;4889
1029562;8583
1029562;9589
1029562;21693
1029562;12187
1029562;5040
1029562;991
1029562;16462
1029562;501
1029562;6144
1029562;15477
1029562;61793
1029562;5716
1029562;2886
1029562;152
1029562;12312
1029562;6169
1029562;22629
1029562;76732
1029562;5191
1029562;16100
1029562;17716
1029562;2539
1029562;53510
1029562;196099
1029562;509
1029562;102375
1029562;6243
1029562;36197
1029562;36318
1029562;362
1029562;113191
1029562;16018
1029562;6149
1029562;1671
1029562;424
1029562;48170
1029562;4467
1029562;16307
1029562;3046
1029562;3142
1029562;2505
1029562;2508
1029562;1871
1029562;3690
1029562;425
1029562;18568
1029562;5698
1029562;2173
1029562;2807
1029562;2200
1029562;4558
1029562;15949
1029562;384
1029562;16459
1029562;56333
1029562;10395
1029562;2911
1029562;37430
1029562;11023
1029562;43245
1029562;9743
1029562;11776
1029562;1651
1029562;17766
1029562;25046
1029562;12936
1029562;15579
1029562;2748
1029562;40856
1029562;7199
1029562;1280
1029562;7966
1029562;3715
1029562;405
1029562;10472
1029562;69207
1029562;38751
1029562;3565
1029562;4435
1029562;83855
1029562;3099
1029562;3717
1029562;2683
1029562;2684
1029562;184292
1029562;9667
1029562;4
1029562;41992
1029562;3724
1029562;1677
1029562;74851
1029562;2544
1029562;37768
1029562;3682
1029562;2780
1029562;112463
1029562;67855
1029562;272
1029562;24502
1029562;17484
1029562;5241
1029562;648
1029562;2617
1029562;7583
1029562;21694
1029562;18576
1029562;676
1029562;130183
1029562;28389
1029562;1286
1029562;4214
1029562;111390
1029562;16836
1029562;2354
1029562;2612
1029562;17995
1029562;3592
1029562;19911
1029562;20717
1029562;24597
1029562;36838
1029562;4166
1029562;16476
1029562;12247
1029562;24780
1029562;18831
1029562;12325
1029562;43123
1029562;4211
1029562;12566
1029562;15893
1029562;42813
1029562;2955
1029562;4100
1029562;2935
1029562;62
1029562;250
1029562;1605
1029562;5275
1029562;2620
1029562;17292
1029562;17715
1029562;30082
1029562;7196
1029562;30087
1029562;24576
1029562;69258
1029562;38296
1029562;24687
1029562;5514
1029562;16226
1029562;17993
1029562;20508
1029562;17089
1029562;15026
1029562;39096
1029562;3563
1029562;5542
1029562;10179
1029562;55630
1029562;323784
1029562;27637
1029562;14088
1029562;13099
1029562;2437
1029562;1358
1029562;55241
1029562;12984
1029562;35963
1029562;145
1029562;18356
1029562;161127
1029562;15847
1029562;5109
1029562;28892
1029562;9488
1029562;5590
1029562;3334
1029562;2994
1029562;81950
1029562;48552
1029562;38176
1029562;34831
1029562;12622
1029562;24468
1029562;5720
1029562;16460
1029562;25770
1029562;5611
1029562;6483
1029562;45483
1029562;6261
1029562;5749
1029562;147276
1029562;318
1029562;8010
1029562;41463
1029562;14900
1029562;96740
1029562;3280
1029562;218100
1029562;101816
1029562;5033
1029562;41804
1029562;45506
1029562;30981
1029562;36313
1029562;28705
1029562;9523
1029562;3078
1029562;2863
1029562;4056
1029562;515
1029562;17225
1029562;63000
1029562;37064
1029562;5573
1029562;5041
1029562;4834
1029562;16281
1029562;2325
1029562;2481
1029562;2455
1029562;6208
1029562;3126
1029562;29203
1029562;71
1029562;2139
1029562;2925
1029562;39266
1029562;18897
1029562;3763
1029562;106764
1029562;22849
1029562;2691
1029562;453
1029562;21065
1029562;13715
1029562;9065
1029562;5639
1029562;24776
1029562;2645
1029562;24771
1029562;12311
1029562;712
1029562;2426
1029562;23027
1029562;69457
1029562;18463
1029562;207561
1029562;27950
1029562;8821
1029562;17243
1029562;46280
1029562;11254
1029562;45677
1029562;88
1029562;30
1029562;39665
1029562;16145
1029562;1588
1029562;57
1029562;11285
1029562;10206
1029562;6230
1029562;275
1029562;16270
1029562;17519
1029562;2638
1029562;20857
1029562;5069
1029562;2618
1029562;11237
1029562;409
1029562;35433
1029562;1092
1029562;19585
1029562;16292
1029562;2569
1029562;249
1029562;438
1029562;55239
1029562;18835
1029562;2553
1029562;6047
1029562;123530
1029562;13545
1029562;155991
1029562;93338
1029562;9959
1029562;1546
1029562;49487
1029562;2751
1029562;4093
1029562;2827
1029562;23520
1029562;20
1029562;31351
1029562;46
1029562;4411
1029562;17703
1029562;8579
1029562;65095
1029562;41112
1029562;2267
1029562;84471
1029562;8237
1029562;280
1029562;461
1029562;28070
1029562;20733
1029562;6286
1029562;4864
1029562;16888
1029562;12119
1029562;691
1029562;5821
1029562;216978
1029562;23399
1029562;49686
1029562;30346
1029562;3023
1029562;7292
1029562;11668
1029562;8029
1029562;16024
1029562;2478
1029562;6108
1029562;6043
1029562;27155
2168899;28464
2168899;3973
2168899;501
2168899;53947
2168899;3044
2168899;499
2168899;2123
2168899;374
2168899;85
2168899;16465
2168899;368
2168899;3630
2168899;2837
2168899;12381
2168899;10324
2168899;12187
2168899;2436
2168899;10633
2168899;1711
2168899;90146
2168899;23703
2168899;7035
2168899;8443
2168899;8808
2168899;2487
2168899;365
2168899;94896
2168899;98172
2168899;1793
2168899;266
2168899;3524
2168899;409
2168899;4771
2168899;15608
2168899;406
2168899;6138
2168899;71
2168899;10670
2168899;295
2168899;272
2168899;2478
2168899;3661
2168899;419
2168899;16268
2168899;11522
2168899;208
2168899;4115
2168899;8920
2168899;16078
2168899;7060
2168899;6773
2168899;58538
2168899;48556
2168899;42425
2168899;4672
2168899;6779
2168899;334
2168899;59
2168899;21015
2168899;28211
2168899;1978
2168899;85881
2168899;677
2168899;6122
2168899;105
2168899;79650
2168899;4464
2168899;1706
2168899;3739
2168899;10276
2168899;710
2168899;10093
2168899;49832
2168899;46767
2168899;9986
2168899;55
2168899;39694
2168899;8923
2168899;5356
2168899;12189
2168899;9876
2168899;8917
2168899;9314
2168899;289
2168899;15852
2168899;7985
2168899;6094
2168899;1594
2168899;229
2168899;9539
2168899;23154
2168899;2923
2168899;37
2168899;12603
2168899;132
2168899;470
2168899;16381
2168899;14604
2168899;68939
2168899;25178
2168899;4
2168899;5080
2168899;461
2168899;7927
2168899;94889
2168899;12824
2168899;4087
2168899;64045
2168899;424
2168899;2254
2168899;12122
2168899;17261
2168899;2807
2168899;9058
2168899;9952
2168899;20449
2168899;4196
2168899;8821
2168899;6156
2168899;3517
2168899;6286
2168899;139
2168899;1794
2168899;64935
2168899;8389
2168899;194
2168899;8629
2168899;43
2168899;141
2168899;51555
2168899;10643
2168899;12138
2168899;27288
2168899;16340
2168899;5898
2168899;56582
2168899;10472
2168899;45171
2168899;1315
2168899;405
2168899;11065
2168899;5528
2168899;3841
2168899;17398
2168899;2258
2168899;20603
2168899;18763
2168899;18365
2168899;106073
2168899;54
2168899;2567
2168899;62
2168899;2758
2168899;59709
2168899;11135
2168899;27
2168899;15160
2168899;4752
2168899;12935
2168899;15460
2168899;3445
2168899;5701
2168899;1130
2168899;17675
2168899;840
2168899;6195
2168899;23785
2168899;15200
2168899;12212
2168899;5833
2168899;16261
2168899;8794
2168899;214014
2168899;3113
2168899;5414
2168899;17942
2168899;3008
2168899;20397
2168899;17053
2168899;185
2168899;78287
2168899;23780
2168899;5504
2168899;4117
2168899;2940
2168899;245
2168899;1991
2168899;14911
2168899;9737
2168899;46793
2168899;3375
2168899;144538
2168899;6654
2168899;1845
2168899;3130
2168899;5037
2168899;26473
2168899;10330
2168899;1358
2168899;45291
2168899;27301
2168899;2301
2168899;15396
2168899;41188
2168899;45299
2168899;7463
2168899;4366
2168899;4169
2168899;425
2168899;4122
2168899;2508
2168899;4249
2168899;3089
2168899;4175
2168899;28888
2168899;149419
2168899;20286
2168899;15002
2168899;19538
2168899;4363
2168899;14123
2168899;3004
2168899;14940
2168899;7276
2168899;15904
2168899;13231
2168899;155
2168899;179
2168899;3544
2168899;4692
2168899;3128
2168899;3031
2168899;4250
2168899;16888
2168899;9741
2168899;4558
2168899;2587
2168899;2930
2168899;6304
2168899;21060
2168899;6043
2168899;13177
2168899;9238
2168899;51845
2168899;26209
2168899;42310
2168899;20557
2168899;61883
2168899;11665
2168899;12150
2168899;7255
2168899;32408
2168899;2562
2168899;12141
2168899;12145
2168899;2498
2168899;46572
2168899;13167
2168899;160049
2168899;14484
2168899;3055
2168899;3045
2168899;27065
2168899;191552
2168899;1607
2168899;136495
2168899;11366
2168899;36535
2168899;6350
2168899;37351
2168899;114275
2168899;7509
2168899;32248
2168899;1321
2168899;12882
2168899;239
2168899;93035
2168899;12146
2168899;5304
2168899;6763
2168899;67950
2168899;195613
2168899;19023
2168899;13030
2168899;78734
2168899;227158
2168899;45011
2168899;7783
2168899;19360
2168899;212564
2168899;12239
2168899;2127
2168899;271736
2168899;15867
2168899;12071
2168899;10710
2168899;7661
2168899;12452
2168899;2689
2168899;43043
2168899;19232
2168899;12596
2168899;45390
2168899;7163
2168899;137641
2168899;36842
2168899;27366
2168899;12485
2168899;54090
2168899;31547
2168899;282577
2168899;12594
2168899;88367
2168899;6100
2168899;43027
2168899;3099
2168899;18582
2168899;1774
2168899;27062
2168899;253025
2168899;10160
2168899;13
2168899;42212
2168899;16942
2168899;49317
2168899;3301
2168899;42264
2168899;42260
2168899;13243
2168899;7295
2168899;11349
2168899;11992
2168899;3139
2168899;6896
2168899;6044
2168899;10766
2168899;1521
2168899;11626
2168899;3098
2168899;11180
2168899;379
2168899;21248
2168899;21247
2168899;30098
2168899;98239
2168899;69953
2168899;264554
2168899;1062
2168899;17690
2168899;1421
2168899;7967
2230712;1359
2230712;38
2230712;53984
2230712;3784
2230712;483
2230712;6395
2230712;36809
2230712;7661
2230712;6779
2230712;4168
2230712;6138
2230712;4206
2230712;18169
2230712;20895
2230712;172
2230712;406
2230712;3661
2230712;33
2230712;362
2230712;85
2230712;43
2230712;37
2230712;56
2230712;8780
2230712;18032
2230712;5349
2230712;3113
2230712;409
2230712;9876
2230712;507
2230712;486
2230712;19583
2230712;15867
2230712;11507
2230712;8358
2230712;48591
2230712;8186
2230712;6208
2230712;42920
2230712;1676
2230712;15770
2230712;93
2230712;2955
2230712;2585
2230712;21982
2230712;289
2230712;1607
2230712;100087
2230712;2442
2230712;5356
2230712;2785
2230712;21817
2230712;421
2230712;475
2230712;75101
2230712;39266
2230712;2689
2230712;61258
2230712;379
2230712;12266
2230712;20
2230712;117579
2230712;86
2230712;174
2230712;59658
2230712;53885
2230712;514
2230712;58453
2230712;324
2230712;1092
2230712;6203
2230712;29
2230712;678
2230712;71
2230712;27
2230712;329
2230712;61406
2230712;5700
2230712;83794
2230712;8443
2230712;15460
2230712;115451
2230712;79999
2230712;470
2230712;12394
2230712;43593
2230712;3782
2230712;8172
2230712;16399
2230712;6290
2230712;4778
2230712;78620
2230712;2758
2230712;1894
2230712;4
2230712;22954
2230712;217
2230712;33437
2230712;499
2230712;1602
2230712;7505
2230712;16328
2230712;78321
2230712;8187
2230712;5163
2230712;15856
2230712;249
2230712;2073
2230712;4311
2230712;9735
2230712;5332
2230712;9539
2230712;1551
2230712;8138
2230712;49936
2230712;18392
2230712;16289
2230712;3126
2230712;9486
2230712;12718
2230712;4721
2230712;55
2230712;23154
2230712;10708
2230712;508
2230712;78002
2230712;3389
2230712;1326
2230712;109953
2230712;6296
2230712;52372
2230712;1825
2230712;116470
2230712;5137
2230712;11565
2230712;691
2230712;2487
2230712;3090
2230712;10464
2230712;10005
2230712;27060
2230712;5312
2230712;16586
2230712;95301
2230712;16431
2230712;8932
2230712;7286
2230712;8784
2230712;23486
2230712;313
2230712;19617
2230712;467
2230712;3
2230712;18
2230712;3024
2230712;6173
2230712;27155
2230712;2650
2230712;3136
2230712;55565
2230712;11519
2230712;11521
2230712;59248
2230712;49832
2230712;7783
2230712;13082
2230712;6350
2230712;3019
2230712;229
2230712;29003
2230712;7137
2230712;12381
2230712;2767
2230712;27576
2230712;30
2230712;8175
2230712;6559
2230712;2420
2230712;3906
2230712;51311
2230712;6206
2230712;3311
2230712;52501
2230712;258123
2230712;3879
2230712;23146
2230712;15202
2230712;8635
2230712;109407
2230712;48458
2230712;72886
2230712;37335
2230712;345219
2230712;113007
2230712;8197
2230712;389
2230712;1358
2236709;2854
2236709;2487
2236709;259
2236709;3127
2236709;23739
2236709;1894
2236709;3045
2236709;18365
2236709;2726
2236709;1602
2236709;3973
2236709;19617
2236709;1825
2236709;3972
2236709;18553
2236709;12428
2236709;2780
2236709;21005
2236709;3004
2236709;2301
2236709;406
2236709;499
2236709;2596
2236709;709
2236709;2771
2236709;7492
2236709;2683
2236709;240
2236709;320
2236709;24600
2236709;58448
2236709;18582
2236709;811
2236709;6443
2236709;15494
2236709;62
2236709;54
2236709;14932
2236709;5033
2236709;424
2236709;351
2236709;1675
2236709;14632
2236709;17924
2236709;6375
2236709;4083
2236709;23917
2236709;17981
2236709;6031
2236709;13082
2236709;2767
2236709;2123
2236709;3106
2236709;1681
2236709;722
2236709;3119
2236709;728
2236709;19866
2236709;5749
2236709;16597
2236709;10202
2236709;30992
2236709;3566
2236709;16889
2236709;36321
2236709;5482
2236709;3544
2236709;13197
2236709;2638
2236709;2555
2236709;4087
2236709;3008
2236709;22066
2236709;16447
2236709;2621
2236709;11058
2236709;15540
2236709;18559
2236709;12189
2236709;15641
2236709;24314
2236709;68541
2236709;50116
2236709;16425
2236709;28753
2236709;82297
2236709;15483
2236709;17943
2236709;2591
2236709;272
2236709;17318
2236709;19112
2236709;2673
2236709;3007
2236709;5717
2236709;3961
2236709;17483
2236709;15652
2236709;16328
2236709;2267
2236709;2436
2236709;2751
2236709;32793
2236709;16655
2236709;12055
2236709;1774
2236709;18253
2236709;6730
2236709;43451
2236709;107025
2236709;20542
2236709;15476
2236709;85249
2236709;6681
2236709;368
2236709;101973
2236709;4117
2236709;3137
2236709;17895
2236709;2716
2236709;101034
2236709;42106
2236709;83475
2236709;3136
2236709;2925
2236709;6408
2236709;1998
2236709;18171
2236709;23311
2236709;238
2236709;245
2236709;372092
2236709;9672
2236709;2758
2236709;27744
2236709;15075
2236709;59122
2236709;4429
2236709;29865
2236709;7487
2236709;17073
2236709;4692
2236709;167
2236709;29
2236709;45170
2236709;2991
2236709;14792
2236709;16817
2236709;25779
2236709;2907
2236709;289
2236709;4370
2236709;3059
2236709;1807
2236709;30787
2236709;2935
2236709;17543
2236709;17037
2236709;2940
2236709;10706
2236709;425
2236709;18536
2236709;3708
2236709;137919
2236709;1359
2236709;3130
2236709;18092
2236709;3730
2236709;4063
2236709;15326
2236709;2889
2236709;23106
2236709;1674
2236709;48921
2236709;28077
2236709;64
2236709;1793
2236709;8583
2236709;4255
2236709;6263
2236709;4214
2236709;47155
2236709;4168
2236709;49357
2236709;17714
2236709;279
2236709;4090
2236709;92157
2236709;7207
2236709;18090
2236709;16307
2236709;2960
2236709;15560
2236709;501
2236709;85
2236709;537
2236709;2932
2236709;5574
2236709;15924
2236709;2354
2236709;14672
2236709;2975
2236709;143503
2236709;347
2236709;858
2236709;4687
2236709;4366
2236709;13
2236709;3087
2236709;58606
2236709;16078
2236709;115
2236709;3590
2236709;2558
2236709;515
2236709;2258
2236709;470
2236709;9512
2236709;493
2236709;711
2236709;20900
2236709;5613
2236709;7916
2236709;5031
2236709;37044
2236709;2983
2236709;11519
2236709;15160
2236709;869
2236709;16633
2236709;2942
2236709;5903
2236709;2954
2236709;14629
2236709;4356
2236709;1545
2236709;10398
2236709;28
2236709;1958
2236709;18
2236709;1873
2236709;36850
2236709;39282
2236709;678
2236709;312278
2236709;27123
2236709;283
2236709;4224
2236709;4222
2236709;2585
2236709;132
2236709;217
2236709;203802
2236709;5808
2236709;15520
2236709;6421
2236709;16421
2236709;7465
2236709;2828
2236709;4113
2236709;11180
2236709;4771
2236709;86077
2236709;3739
2236709;23879
2236709;3
2236709;409
2236709;15543
2236709;21718
2236709;68567
2236709;7710
2236709;156
2236709;81242
2236709;407
2236709;844
2236709;52
2236709;365
2236709;15579
2236709;11059
2236709;16682
2236709;27
2236709;3389
2236709;10289
2236709;4206
2236709;2110
2236709;8932
2236709;15867
2236709;3515
2236709;16270
2236709;3726
2236709;23154
2236709;1760
2236709;391
2236709;266
2236709;17148
2236709;14609
2236709;9792
2236709;2787
2236709;23830
2236709;9985
2236709;840
2236709;18282
2236709;13176
2236709;13392
2236709;13165
2271782;54
2271782;9477
2271782;677
2271782;266
2271782;1602
2271782;46
2271782;4206
2271782;1871
2271782;3113
2271782;2726
2271782;245
2271782;2111
2271782;7
2271782;2487
2271782;27
2271782;3
2271782;132
2271782;93
2271782;85
2271782;279
2271782;155
2271782;16898
2271782;1677
2271782;461
2271782;811
2271782;3004
2271782;2846
2271782;105037
2271782;2940
2271782;309972
2271782;16888
2271782;16295
2271782;5821
2271782;6375
2271782;2570
2271782;14783
2271782;3028
2271782;6047
2271782;6747
2271782;425
2271782;5255
2271782;21266
2271782;3515
2271782;1894
2271782;2907
2271782;37
2271782;240
2271782;2991
2271782;2716
2271782;2442
2271782;2762
2271782;1760
2271782;991
2271782;2073
2271782;368
2271782;3593
2271782;28389
2271782;9682
2271782;29088
2271782;1676
2271782;2923
2271782;4780
2271782;351469
2271782;145
2271782;5945
2271782;17036
2271782;6575
2271782;238
2271782;52005
2271782;1605
2271782;148
2271782;16448
2271782;7952
2271782;18553
2271782;4619
2271782;387492
2271782;301
2271782;17417
2271782;15483
2271782;391
2271782;2556
2271782;691
2271782;34355
2271782;22389
2271782;3739
2271782;1671
2271782;48702
2271782;2085
2271782;2789
2271782;115
2271782;4115
2271782;155552
2271782;4249
2271782;125573
2271782;4247
2271782;2925
2271782;16889
2271782;2754
2271782;55
2271782;2856
2271782;33437
2271782;59524
2271782;124321
2271782;45
2271782;134783
2271782;38353
2271782;466
2271782;924
2271782;4718
2271782;28289
2271782;6946
2271782;320
2271782;499
2271782;9442
2271782;2767
2271782;18159
2271782;4117
2271782;1958
2271782;3018
2271782;521
2271782;3544
2271782;1705
2271782;2478
2271782;224060
2271782;3855
2271782;37964
2271782;2596
2271782;15884
2271782;24600
2271782;5046
2271782;1900
2271782;1873
2271782;14744
2271782;5194
2271782;4311
2271782;3136
2271782;679
2271782;6442
2271782;19092
2271782;9952
2271782;273
2271782;259
2271782;86391
2271782;2555
2271782;4168
2271782;3727
2271782;17307
2271782;2787
2271782;3137
2271782;4672
2271782;95148
2271782;3841
2271782;9559
2271782;9488
2271782;424
2271782;308
2271782;4275
2271782;4370
2271782;2123
2271782;5474
2271782;18169
2271782;17717
2271782;27725
2271782;3782
2271782;90074
2271782;869
2271782;329
2271782;2785
2271782;27723
2271782;5121
2271782;3089
2271782;34905
2271782;295
2271782;15520
2271782;4942
2271782;3724
2271782;1649
2271782;3008
2271782;406
2271782;543
2271782;16597
2271782;3730
2271782;16324
2271782;44845
2271782;3143
2271782;5319
2271782;17073
2271782;379
2271782;45013
2271782;26941
2271782;12149
2271782;4596
2271782;7287
2271782;12146
2271782;49357
2271782;20318
2271782;21248
2271782;19718
2271782;7250
2271782;5069
2271782;19067
2271782;11411
2271782;4752
2271782;16078
2271782;5842
2271782;14724
2271782;1359
2271782;1807
2271782;91384
2271782;306524
2271782;1793
2271782;3019
2271782;17037
2271782;38467
2271782;474503
2271782;15075
2271782;15652
2271782;12370
2271782;1711
2271782;10121
2271782;3840
2271782;1651
2271782;2567
2271782;2932
2271782;3850
2271782;40419
2271782;16269
2271782;405
2271782;3007
2271782;3653
2271782;25002
2271782;23027
2271782;3821
2271782;12430
2271782;34724
2271782;2997
2271782;6104
2271782;1899
2271782;7463
2271782;2990
2271782;23879
2271782;98547
2271782;6278
2271782;2557
2271782;20031
2271782;38363
2271782;23273
2271782;530
2271782;17640
2271782;11743
2271782;16300
2271782;4760
2271782;2609
2271782;9603
2271782;2542
2271782;5129
2271782;4224
2271782;36321
2271782;2590
2271782;3059
2271782;17305
2271782;12247
2271782;18830
2271782;2836
2271782;6443
2271782;17301
